1073225, 1.6
1073405, 38.4
1073611, 5.9
1074225, 1.4
1074739, 3.0
1074751, 36.0
1074924, 1.3
1075355, 6.7
107579, 1.9
1076102, 3.4
1076574, 28.6
107659, 2.7
107730, 7.5
1079368, 4.0
1080416, 5.6
1081075, 25.0
1081103, 24.8
1081295, 14.4
1082029, 3.5
1082147, 7.0
108230, 1.6
1082325, 7.4
1083023, 6.1
1083137, 4.9
1083411, 4.8
1083583, 2.2
1083747, 8.2
1085781, 1.2
1088125, 32.6
1089081, 1.8
1089749, 6.6
1089773, 1.9
1090255, 3.0
109038, 6.6
1090650, 4.9
10911, 8.4
1091780, 9.0
1091996, 2.1
109206, 12.9
1093898, 6.0
109411, 14.4
1094427, 14.6
1094648, 2.0
1094881, 25.7
1094924, 8.4
109628, 33.5
109756, 2.1
109804, 9.2
109835, 2.3
1099013, 2.2
109970, 26.1
110137, 44.3
1101804, 13.5
1102393, 54.3
1102826, 1.5
110308, 3.0
1103092, 37.2
1105151, 4.7
1106102, 11.6
111115, 2.3
111236, 2.7
111244, 6.0
1113598, 3.7
1113845, 39.8
111506, 8.3
111623, 4.9
111719, 1.4
1117283, 47.5
111737, 6.4
1117785, 3.2
111910, 13.6
112066, 3.2
112113, 20.1
112155, 4.1
112182, 3.0
1125459, 2.8
112892, 1.1
11290, 47.9
112938, 4.9
1129464, 2.3
113019, 3.8
1130226, 1.2
1130385, 46.4
1131360, 5.5
113173, 2.9
113449, 7.2
113480, 3.4
1134873, 1.4
1135018, 2.4
113543, 18.7
1137044, 7.9
11436, 2.3
1143653, 3.4
114475, 3.0
114528, 3.9
1147069, 3.7
114747, 5.6
1147644, 9.9
1147652, 3.5
114900, 48.0
115505, 5.9
115568, 3.3
1156165, 9.8
1159462, 3.2
1159592, 4.6
1161768, 2.9
1163628, 5.7
1163805, 9.6
1164042, 5.2
1164533, 47.9
1164604, 5.0
1164610, 2.4
1164701, 3.5
1164948, 4.5
1167500, 2.8
116868, 1.8
1172133, 16.9
1172803, 3.5
1174045, 5.1
1175, 1.2
1176135, 3.1
1176169, 1.8
117842, 3.9
1179501, 3.0
118012, 44.8
118078, 50.0
118205, 1.6
118211, 3.7
11822, 2.8
118378, 2.7
1184587, 20.2
1184820, 8.9
118483, 2.6
1184838, 3.7
1185959, 8.1
1186643, 5.4
1187154, 23.4
1187713, 10.9
1189113, 1.7
118922, 14.4
1189395, 5.1
1189889, 11.7
1190017, 2.6
1190289, 7.0
1191023, 1.5
1191153, 1.8
1193639, 19.0
119516, 2.3
119560, 2.1
119634, 11.9
119639, 2.1
1196625, 5.9
11969, 10.4
119724, 1.5
1198471, 2.1
119920, 2.4
120006, 2.1
1201653, 5.5
1201690, 5.3
1201916, 3.9
1201966, 10.9
1202016, 2.1
120525, 3.9
1205496, 9.8
1205526, 6.4
1205546, 4.5
120582, 1.5
1205936, 6.0
1206619, 2.8
1207465, 6.4
1208524, 6.9
1210188, 36.4
1210760, 15.8
1211029, 2.1
1211417, 23.6
1212231, 59.9
121256, 34.0
1213624, 1.9
121401, 1.8
121449, 7.5
121503, 1.7
121728, 3.6
1217913, 12.8
121825, 2.2
1219157, 4.4
1219339, 2.5
121966, 31.3
1219961, 7.8
1223811, 43.0
122408, 3.4
1224966, 38.8
1226035, 3.2
1226579, 37.9
1226687, 1.4
1226735, 2.2
1226747, 7.0
122708, 23.8
1228876, 11.8
122896, 8.9
122906, 48.8
122998, 10.7
1232398, 14.6
123287, 1.5
1234308, 14.8
123529, 1.6
1235935, 2.7
1236014, 2.7
1236598, 1.3
1236764, 7.9
1238156, 64.5
1238424, 20.5
123866, 4.7
1238662, 4.0
1240109, 5.3
1240457, 3.5
1240503, 2.2
1240535, 1.9
1240553, 2.2
1241492, 4.0
1241570, 5.9
1242353, 1.6
124262, 5.5
1242989, 1.2
1243, 4.1
124304, 6.0
1244805, 5.0
1245598, 11.9
124609, 3.6
1246287, 34.8
125016, 5.0
1252084, 3.4
125242, 10.3
1252773, 7.3
125350, 29.0
125435, 5.6
125499, 8.1
1255757, 1.2
1256258, 7.0
1256512, 1.7
1256653, 11.9
125762, 2.1
1257896, 1.8
1258207, 16.4
1258405, 5.3
1258974, 2.0
1259740, 1.4
1259807, 5.4
12600, 3.1
12604, 13.3
1260652, 4.3
126085, 8.1
1260916, 2.3
1264743, 26.5
1265927, 2.8
1265967, 9.8
126649, 4.3
1267109, 17.4
1269092, 3.8
1269109, 1.6
1269834, 7.9
1270292, 11.9
1271334, 10.6
1272258, 3.6
1272294, 2.2
1272340, 4.0
1272489, 4.0
1272590, 2.2
1273684, 15.0
1273973, 3.4
1275073, 4.0
1276553, 2.4
1277, 1.5
1277710, 2.4
1277844, 48.5
1278100, 25.8
1279464, 3.3
1279905, 1.5
1280115, 5.3
1280398, 2.5
1280418, 2.7
128054, 1.8
128170, 15.9
1281770, 3.0
1281976, 3.6
1282429, 12.0
12833, 14.7
1284032, 10.0
128426, 1.3
1284418, 16.6
1285250, 5.9
128532, 11.8
1285371, 1.9
12857, 1.8
1285713, 5.2
1286397, 28.7
1286441, 18.4
1286836, 1.6
1287883, 2.8
1287890, 34.0
1288177, 2.1
1288285, 6.3
1290337, 17.4
1290958, 9.7
129136, 2.8
1291516, 2.2
1291809, 2.3
1291903, 1.8
1292262, 2.2
1292275, 5.7
1292407, 19.9
1292642, 8.6
1292917, 3.5
1293297, 14.6
129480, 2.4
129506, 4.3
129629, 41.5
1296395, 21.2
1297212, 1.6
1297342, 4.1
1297535, 2.5
1298050, 2.3
1298718, 12.8
1298747, 1.3
1298880, 8.4
1298951, 2.1
1299063, 7.6
1299374, 44.4
1301725, 14.3
130180, 3.0
1303403, 5.1
13035, 1.5
1303727, 25.0
1304252, 13.4
1304520, 7.9
1305166, 2.7
1305629, 9.3
1306704, 55.0
1308044, 2.6
130849, 2.6
1308784, 5.6
1309304, 6.2
1309339, 6.3
130969, 2.7
1311473, 3.1
13117, 3.4
1311844, 5.4
1312041, 2.9
1312364, 5.0
1312411, 3.8
1312437, 2.0
1312537, 2.7
1312579, 5.7
1314540, 1.4
1316450, 3.9
131724, 3.9
131814, 2.9
1318260, 43.0
1318471, 26.1
1318681, 22.1
1319665, 2.0
1319834, 20.3
1322049, 3.0
132242, 7.0
132333, 7.0
1323392, 2.4
1324241, 3.7
1324366, 7.5
1324411, 3.2
1325933, 2.0
1327147, 2.1
1327359, 2.6
1327637, 2.1
1327961, 4.1
1328562, 2.4
1329003, 1.4
1330097, 5.5
1330673, 3.0
133078, 12.1
1331782, 5.3
133261, 6.0
1333736, 2.3
1334466, 3.6
133583, 2.7
1336306, 2.6
1338226, 8.1
133926, 130.5
1349591, 3.0
1351506, 2.1
135360, 5.5
135408, 1.9
135577, 3.2
1355840, 19.8
13560, 2.4
135605, 4.6
1356410, 39.2
1356520, 3.2
1357110, 3.6
1357554, 1.1
1360366, 28.2
136443, 9.4
1365670, 12.9
13661, 11.2
1366782, 9.7
1366837, 15.9
1367575, 2.1
1367613, 4.6
1370747, 2.2
1370779, 9.8
1372556, 1.5
13726, 5.4
1374186, 3.3
137452, 4.3
1375072, 20.1
1375152, 2.6
1375188, 1.5
1375258, 2.4
1376491, 6.0
1376679, 4.4
1377311, 5.0
1378342, 13.7
1378456, 2.5
1378643, 6.0
1379487, 32.1
137957, 3.2
1380782, 2.2
1380931, 6.1
1381011, 14.6
1383039, 11.6
1383133, 2.7
1385133, 1.9
1387209, 9.0
1387752, 1.2
138842, 22.7
1398100, 3.5
139822, 47.1
139970, 5.7
1400392, 4.6
1400686, 1.5
140223, 41.5
1402970, 1.9
140371, 3.4
1404304, 17.0
1404932, 1.8
1404935, 7.6
1405523, 3.1
14058, 3.7
1406347, 22.0
1406585, 2.3
140936, 6.7
1410125, 1.4
141063, 2.4
1411453, 4.4
1411712, 6.4
1411818, 1.3
141186, 1.3
141293, 7.1
1413175, 6.6
141740, 4.6
141844, 46.2
1419996, 1.9
1420696, 15.9
1422727, 2.4
1422757, 14.6
1423443, 6.1
142404, 11.0
1424174, 7.8
1424945, 2.7
142623, 1.9
1430156, 4.7
1430294, 1.4
14314, 7.4
1431543, 21.1
1431589, 2.1
143203, 73.5
1432168, 7.3
143675, 4.1
143857, 80.6
144120, 3.5
144177, 18.0
144386, 13.0
145366, 6.3
145516, 41.2
145581, 3.0
1455909, 2.1
145696, 2.8
145908, 10.0
146145, 1.2
146147, 2.0
14664, 2.0
1467600, 1.9
146774, 6.1
1470821, 2.2
1470909, 5.2
147360, 2.3
147462, 3.7
147534, 3.3
147641, 6.6
1479875, 2.1
148033, 34.3
1480594, 1.8
1483415, 4.0
148417, 36.1
1484359, 4.5
14851, 2.7
1485767, 3.6
148589, 13.0
1486045, 2.4
1486208, 18.4
148889, 2.1
148925, 6.8
1490145, 1.8
1490778, 3.3
1491678, 1.2
1491735, 3.4
1492093, 2.8
14924, 2.0
1492997, 10.4
149300, 1.3
1493323, 9.1
1493817, 27.5
149453, 2.9
1494721, 2.3
1494838, 1.1
1495537, 2.1
1496074, 4.2
1496280, 2.0
1498064, 12.0
149891, 1.6
150065, 42.9
1501710, 23.2
150216, 1.7
150341, 3.4
1503984, 26.5
1504268, 3.3
1504459, 2.3
1504494, 2.0
1504508, 2.7
1506338, 9.1
1507515, 73.7
1508751, 6.0
1509203, 5.4
1510440, 1.8
1510849, 3.1
151406, 4.3
1515722, 2.9
1517034, 1.5
1517267, 2.5
1523060, 3.0
152412, 10.9
152441, 34.9
152490, 3.3
152556, 2.2
1528290, 1.4
1528870, 14.2
153109, 4.3
153120, 2.0
153150, 4.9
1532336, 39.2
153642, 8.3
1537335, 2.6
1538017, 8.3
1538579, 30.3
1538753, 6.9
1539676, 2.8
1539685, 2.3
1540088, 1.6
1540272, 1.6
1540311, 1.4
154143, 24.4
154234, 2.5
154320, 6.6
1544728, 3.2
154675, 37.6
1548992, 66.2
1549712, 4.9
1550252, 2.0
155569, 6.1
155787, 15.6
15600, 3.4
1561560, 1.8
1562260, 5.9
1563545, 6.5
1563725, 4.0
1564727, 17.3
156485, 2.7
1565776, 2.3
1565918, 10.4
1566507, 6.4
156854, 16.2
157131, 10.0
1571938, 2.1
1572124, 1.7
1572625, 5.7
1572701, 8.0
1572767, 4.5
1574659, 34.3
1574734, 3.0
157555, 4.9
1576126, 15.7
1579790, 36.0
1579920, 8.4
1579930, 8.1
158166, 14.1
158387, 9.3
1586299, 7.6
1587719, 3.3
1591438, 2.0
159291, 3.4
1593505, 2.0
1594908, 3.3
1594926, 6.9
1595641, 4.8
159640, 36.2
1596420, 2.6
1596773, 7.2
1597274, 1.3
1597282, 8.4
1597709, 5.0
1598349, 2.7
159884, 1.1
1599564, 7.2
160083, 5.2
160232, 2.5
1602448, 43.8
1603411, 2.2
1604072, 40.2
1604172, 2.1
1606003, 1.9
1606934, 4.0
1609105, 2.3
160976, 2.9
1609795, 2.3
1609956, 3.4
1610413, 1.5
1610699, 1.1
161081, 5.6
1610866, 4.5
1610908, 3.1
1610917, 2.6
1611326, 3.8
1611483, 6.5
1611584, 3.9
1612032, 41.0
1612443, 56.0
16145, 6.6
1615578, 2.2
161828, 2.0
161946, 5.0
1621397, 2.1
162140, 2.0
162474, 2.6
162481, 2.2
16267, 1.6
162971, 18.5
16340, 3.3
163518, 2.9
1639727, 5.6
164284, 15.6
164445, 2.2
16480, 2.7
165320, 23.5
165365, 10.7
16589, 15.9
16601, 3.8
166017, 6.9
16631, 8.4
16633, 22.3
166509, 2.8
16716, 1.4
1674597, 3.4
1676542, 1.9
168069, 5.0
16833, 3.1
16853, 7.7
168540, 5.4
168612, 3.6
1689461, 1.3
169099, 1.5
169129, 15.1
169149, 15.8
169244, 10.6
169493, 2.9
1698342, 7.7
17002, 2.8
1701174, 2.9
170270, 39.9
1703521, 10.6
170471, 2.1
170584, 20.6
170655, 6.6
1706590, 32.4
170781, 14.2
170935, 50.3
17132, 12.6
1716285, 1.5
17173, 17.9
1718156, 1.6
1722409, 7.4
17288, 4.9
1730050, 5.6
1733104, 3.1
17432, 2.7
1754552, 10.9
1759626, 9.4
1762790, 13.9
1764177, 3.9
17707, 12.4
17741, 16.7
1775056, 16.2
1776022, 7.3
1776401, 19.1
1776496, 2.0
1776637, 1.1
177884, 12.9
1779748, 74.2
1789023, 11.3
17891, 2.3
17899, 1.9
17901, 16.1
1799016, 1.8
1801130, 9.7
1801676, 10.7
18097, 7.6
1810777, 1.7
1811281, 9.2
1821372, 4.2
1822583, 3.2
18251, 35.1
1826896, 2.4
1829099, 43.7
183102, 2.6
18331, 2.5
18391, 6.1
183990, 1.7
184037, 2.1
1840924, 4.3
1843208, 24.4
1845817, 2.0
184659, 1.7
1847200, 2.2
1847354, 1.6
1847383, 1.7
1848762, 2.4
184946, 27.1
1849743, 4.5
1849917, 4.6
1850765, 11.3
1851156, 9.3
1851374, 12.7
1851384, 7.9
1852933, 2.8
1853087, 1.9
1855238, 55.7
1856230, 2.7
1857310, 8.4
1857661, 3.9
1857664, 15.4
1857795, 48.5
1858568, 19.1
1858673, 15.7
1858728, 2.8
1858771, 27.6
1859420, 3.4
1859688, 13.4
185974, 9.6
1860113, 6.1
1861687, 4.3
1862041, 2.9
1862058, 10.4
186233, 4.5
186389, 7.4
186644, 4.5
1866491, 2.0
1866495, 7.7
186681, 4.7
1867015, 18.1
1867232, 2.4
1867297, 8.3
1867596, 6.3
1868313, 8.0
1868575, 3.7
186918, 10.4
1870179, 6.3
1870430, 1.6
1870698, 14.0
1871807, 2.4
1872156, 2.8
1872282, 3.0
1872939, 4.4
1873183, 2.2
1873547, 2.0
187379, 2.0
1875364, 6.7
1875370, 11.3
1875862, 1.8
1876008, 4.0
1876063, 17.3
187636, 7.9
1876993, 7.0
187742, 4.0
1877789, 5.8
1878670, 2.5
1879357, 4.2
187959, 57.7
1880287, 3.0
1881328, 5.8
188210, 7.4
18824, 1.8
18825, 5.9
1882578, 5.3
1882617, 1.8
188296, 7.5
1883553, 2.6
1883849, 4.5
1884016, 40.8
1884401, 11.1
1884542, 2.4
1885002, 3.6
1885159, 2.0
188632, 5.8
188693, 4.8
1887253, 21.5
1887649, 6.6
1889252, 3.6
1890638, 3.6
189081, 8.3
189315, 6.0
1893926, 34.7
1894797, 3.1
1895067, 1.7
1895550, 3.5
1895835, 4.6
1896791, 1.9
1896876, 3.0
1897301, 16.7
1897355, 2.2
1898782, 8.0
1899514, 1.3
1900498, 2.6
1900554, 45.6
1900697, 43.5
1900842, 11.9
1901019, 4.8
1901280, 2.0
1901284, 3.9
1901697, 3.8
1902187, 6.9
1902657, 9.1
1903021, 2.6
1904866, 3.6
1905036, 5.2
1905630, 2.9
1905767, 2.7
1906347, 17.7
1907672, 3.2
1908738, 1.8
1909403, 3.8
191018, 3.7
1910680, 21.6
1910706, 11.9
191076, 2.5
1911667, 7.4
1911727, 2.5
191329, 1.9
1913378, 7.0
1915432, 6.0
1915490, 23.3
1915648, 24.6
1917247, 1.3
191752, 1.5
1918595, 4.1
1918996, 5.7
1919011, 2.1
1919621, 6.0
1919791, 8.0
1920138, 2.2
1920221, 4.7
1921034, 1.7
1921358, 7.0
1921465, 2.7
192179, 2.8
1922623, 4.9
192275, 3.3
1923039, 5.8
192339, 19.2
192477, 1.9
1926139, 3.3
1927749, 1.7
1927854, 1.4
1928431, 3.1
1928460, 2.7
1929070, 24.7
192912, 42.2
1929170, 2.5
1929510, 1.4
1929721, 76.8
192983, 1.8
1929831, 2.6
1929840, 1.7
1930390, 3.4
1931289, 2.2
193148, 11.1
1932818, 2.6
1932899, 1.8
193299, 12.5
193408, 38.8
1934467, 3.4
1934988, 25.9
1935380, 15.8
193742, 2.0
1937425, 3.4
1937944, 7.4
1938355, 32.3
1938727, 3.5
1939143, 39.1
193928, 1.4
1939444, 6.4
1939499, 1.2
194031, 5.0
1941599, 4.2
1941682, 1.9
1941943, 16.4
1942266, 6.4
1942397, 11.9
194261, 1.9
1944308, 15.7
1944356, 36.7
194505, 1.9
1945187, 1.3
1946873, 37.4
1947154, 3.2
1947246, 3.0
1947420, 10.3
1948084, 39.1
1948312, 5.7
1948405, 1.7
194871, 5.3
1949293, 60.8
1949389, 6.0
1951164, 3.5
195165, 2.4
195234, 2.3
195243, 7.6
1952892, 1.5
1952987, 1.4
1953129, 49.5
1953327, 2.0
1953673, 5.0
1953905, 5.4
1954075, 1.6
1954212, 4.6
1954911, 1.8
1954938, 3.3
1954958, 2.5
1955318, 2.7
1955338, 2.1
1955341, 8.5
1955787, 1.8
1955910, 4.7
1956710, 8.5
1956724, 12.2
1956738, 30.3
1956993, 3.3
1957031, 1.8
195724, 9.1
1957394, 6.5
1957445, 4.1
195755, 5.9
1957564, 4.0
1957940, 39.8
1958832, 2.0
1959259, 105.9
195965, 1.4
1960958, 3.6
1961298, 47.8
1961785, 33.8
196332, 12.2
1963424, 4.4
1963970, 12.9
1964010, 4.3
1964023, 18.7
196447, 44.8
1965086, 2.3
1965822, 23.7
1965895, 1.2
1966394, 1.7
1967127, 3.3
1968147, 6.0
196898, 10.9
1969727, 6.1
1970255, 5.1
1970699, 3.2
1970816, 30.2
19709, 2.5
1971000, 2.5
1971011, 8.1
1971451, 6.9
197243, 4.2
1972498, 4.2
1972973, 7.2
1974288, 24.2
1974642, 2.5
1977501, 1.7
1977568, 1.7
197759, 17.4
1978446, 3.8
197867, 3.1
1979582, 3.2
19801, 2.2
1980175, 1.3
1980320, 7.3
1980578, 19.5
198070, 4.6
1981430, 2.4
1981807, 2.9
1981901, 7.2
1982302, 2.8
1982359, 6.6
1982916, 2.5
1983935, 2.6
1983991, 5.5
198517, 2.2
1986480, 10.2
1987424, 4.8
1988714, 5.2
1990115, 13.0
1990282, 2.2
1990310, 38.9
1990504, 2.3
1990706, 3.9
1990956, 16.4
199113, 4.0
1991242, 2.3
1991787, 24.5
1992032, 10.7
199237, 3.9
1992855, 3.0
199286, 2.3
1993075, 9.9
19931, 1.7
199582, 1.3
1996454, 5.4
199646, 2.6
1996774, 9.4
1997109, 16.0
1997205, 27.7
1997826, 5.9
1999002, 2.4
1999257, 4.2
1999263, 2.7
199973, 6.3
1999982, 3.1
2000964, 42.6
200164, 5.2
2001972, 10.0
200288, 48.1
2003146, 1.4
2003328, 3.1
2003447, 1.4
2003672, 2.5
2003861, 5.3
200387, 4.1
200419, 1.8
2004195, 8.8
2004332, 2.6
200460, 6.0
2004611, 2.0
200466, 6.5
200576, 4.6
2005762, 2.8
200657, 39.2
2007047, 2.8
2007427, 5.6
2007484, 4.0
2007575, 7.9
2007813, 2.3
2008458, 1.9
2008497, 5.1
2009830, 5.9
2010821, 3.4
2011240, 2.4
2012760, 17.4
2012813, 6.9
2013185, 2.6
201349, 4.3
2013710, 1.9
2013841, 9.8
2013969, 5.5
201415, 2.1
201423, 2.1
2014251, 4.0
2014402, 1.4
2014705, 2.6
2015075, 5.1
2015610, 2.0
2015631, 3.0
2016207, 2.7
2016385, 1.5
2017034, 2.9
2017093, 6.3
2017624, 3.4
2019242, 6.7
2020143, 34.7
2020272, 8.9
2020963, 13.6
202174, 2.5
2022406, 11.8
2022539, 12.8
2022745, 2.2
2023010, 1.8
2023303, 13.5
2023450, 12.4
2023615, 17.3
2023961, 2.2
2024064, 2.1
2024095, 2.0
202430, 3.7
202434, 12.4
2024464, 4.0
202463, 3.0
2025979, 3.6
2027750, 40.8
2028111, 1.5
2028369, 3.0
2028434, 10.5
2029440, 5.1
2029543, 17.1
2029595, 3.8
2030053, 1.2
2030218, 13.7
2030676, 4.1
2031158, 1.7
2031453, 4.8
2031548, 37.1
2031774, 11.7
2031878, 4.3
2032116, 3.6
2033350, 2.3
2035521, 2.6
2035735, 4.0
2036156, 2.9
2036172, 2.7
2036546, 1.5
2036610, 19.2
2037041, 21.5
2038148, 1.7
2039562, 2.7
2039875, 3.4
2040017, 4.1
2041169, 1.4
2042105, 34.9
2042914, 2.8
204498, 11.1
204513, 1.4
2045581, 45.4
2045777, 4.4
2046002, 24.9
2046095, 2.3
2046692, 4.7
2046960, 7.0
2047508, 2.5
2047618, 16.7
2048384, 3.8
2048678, 9.5
2049212, 3.8
204930, 10.0
2049604, 9.1
2049606, 25.7
204991, 8.7
205031, 18.2
2050866, 9.2
20510, 1.8
205162, 4.0
2053454, 17.6
2054045, 2.3
2054047, 26.4
2054696, 2.1
2054816, 11.8
2055365, 2.7
2055462, 2.2
2055935, 1.5
2055966, 1.8
205617, 5.0
2056644, 1.3
2057006, 1.9
2057084, 4.0
2058221, 4.0
2058288, 10.0
2058465, 11.3
2058686, 2.5
2059015, 10.2
2059472, 2.0
2060135, 16.2
2060141, 3.7
2060203, 3.6
2060390, 125.9
2061195, 5.3
2061480, 4.9
2062265, 9.3
20636, 9.4
2064046, 3.2
2064325, 2.1
2064545, 1.6
206476, 10.3
2065021, 10.4
2065024, 7.1
206559, 4.1
2065675, 2.2
2065899, 1.4
2066140, 3.1
206744, 2.6
2067478, 4.5
2067504, 3.2
2067978, 4.4
2068003, 2.2
2068848, 2.0
206949, 3.4
2069645, 40.1
2069909, 8.6
2070878, 1.1
207189, 3.1
207238, 1.4
2072873, 11.8
2074082, 70.6
2076196, 1.3
2076244, 3.0
2076438, 5.3
2078563, 3.0
2078614, 48.9
2079714, 29.1
2082686, 2.0
2082871, 5.4
2082921, 21.7
2083002, 63.1
2084235, 7.3
2084783, 3.8
2085641, 2.0
2086169, 7.7
2086328, 9.0
2086395, 2.0
2087673, 40.1
2087810, 3.1
2087942, 25.4
2087999, 2.7
208809, 11.3
2088217, 1.0
2088352, 1.9
2088375, 3.2
2088515, 5.4
208929, 2.5
208955, 2.0
2091751, 2.0
2092076, 8.1
2092253, 3.1
2092503, 17.2
2092513, 1.6
2092536, 4.8
2092928, 1.6
209331, 3.4
209372, 17.1
209379, 5.7
2093803, 2.7
2093943, 1.9
209418, 11.2
2094257, 3.9
2094516, 3.0
2094894, 3.4
2095055, 2.8
209537, 8.0
2096519, 2.6
2097120, 19.6
2097762, 32.2
2098716, 2.6
2099130, 7.3
2100370, 6.1
2101794, 2.8
2102151, 3.7
2102343, 4.9
2103685, 8.3
210424, 7.6
2104693, 2.5
2105286, 1.5
2105578, 1.6
2105844, 4.5
2106436, 2.5
210651, 3.2
2106603, 2.6
2106677, 20.3
2106798, 1.2
210709, 3.7
2107217, 4.6
210873, 1.3
2110, 8.0
211079, 3.5
2111602, 1.4
2111622, 3.4
2111868, 1.1
2111964, 5.5
2112051, 5.7
2112198, 34.2
2112602, 1.4
2113587, 1.5
21153, 9.6
2115539, 9.7
2115944, 27.1
2116035, 27.1
2116153, 2.9
211627, 4.2
2116667, 2.4
2116713, 5.1
2117632, 2.8
2117706, 5.5
212000, 39.8
212003, 1.4
2120417, 8.4
2120939, 3.6
212153, 7.9
2122002, 3.8
2122371, 8.2
2122916, 3.4
2122975, 30.4
212373, 3.5
2124689, 5.4
2125111, 2.2
2125254, 2.6
2125701, 17.3
212574, 12.2
2126068, 7.8
2126191, 3.9
212819, 6.7
2128767, 7.8
2129185, 4.0
2129403, 2.4
2129505, 1.5
2129515, 3.0
2129712, 2.3
2129876, 42.9
2131067, 2.7
2131447, 2.3
2132042, 2.1
2132514, 8.8
2132548, 3.5
213295, 19.8
2133125, 4.4
2133141, 3.9
2133228, 8.1
2133330, 4.2
2133591, 33.6
213409, 2.2
2134378, 2.1
213451, 4.4
2134683, 7.8
2134759, 4.1
2134770, 3.7
213505, 2.1
2136198, 4.9
2136854, 3.4
2137170, 1.5
213741, 15.0
213794, 21.4
2138418, 48.6
2138911, 7.1
213900, 39.6
2139108, 3.7
2139408, 6.4
2139897, 2.3
2140433, 4.4
2140498, 2.3
214086, 3.5
2140947, 1.9
2141758, 3.2
2143736, 1.4
2143927, 10.9
214419, 9.1
2144289, 23.3
214493, 5.2
2145428, 2.5
2145796, 3.6
2146578, 1.5
2146798, 2.4
21471, 4.4
2147184, 20.1
2147540, 2.4
214786, 2.6
2147960, 7.8
2148279, 2.8
2148376, 1.4
2149439, 13.0
2149603, 13.9
2149605, 2.4
2149675, 2.0
214977, 2.1
2150917, 1.6
2151600, 3.7
215177, 2.0
215345, 29.5
2153570, 1.5
2154381, 8.8
215490, 49.5
215492, 4.5
2154960, 1.7
2155142, 5.5
